"","DEG","up.results_LC_RC_padj.1","down.results_LC_RC_padj.1"
"2241","Down",NA,"Cladocopium_Davies_comp315639_c0_seq1_Symbiont"
"2242","Down",NA,"Cladocopium_Davies_comp33540_c0_seq2_Symbiont"
"2243","Down",NA,"Cladocopium_Davies_comp33733_c0_seq1_Symbiont"
"2244","Down",NA,"Cladocopium_Davies_comp34134_c0_seq1_Symbiont"
"2245","Down",NA,"Cladocopium_Davies_comp34278_c0_seq1_Symbiont"
"2246","Down",NA,"Cladocopium_Davies_comp34494_c0_seq1_Symbiont"
"2247","Down",NA,"Cladocopium_Davies_comp34778_c0_seq1_Symbiont"
"2248","Down",NA,"Cladocopium_Davies_comp34959_c0_seq1_Symbiont"
"2249","Down",NA,"Cladocopium_Davies_comp35160_c0_seq1_Symbiont"
"2250","Down",NA,"Cladocopium_Davies_comp35655_c0_seq1_Symbiont"
"2251","Down",NA,"Cladocopium_Davies_comp35801_c0_seq1_Symbiont"
"2252","Down",NA,"Cladocopium_Davies_comp36097_c0_seq1_Symbiont"
"2253","Down",NA,"Cladocopium_Davies_comp36110_c0_seq1_Symbiont"
"2254","Down",NA,"Cladocopium_Davies_comp36564_c0_seq1_Symbiont"
"2255","Down",NA,"Cladocopium_Davies_comp37036_c0_seq1_Symbiont"
"2256","Down",NA,"Cladocopium_Davies_comp38426_c0_seq1_Symbiont"
"2257","Down",NA,"Cladocopium_Davies_comp38552_c0_seq1_Symbiont"
"2258","Down",NA,"Cladocopium_Davies_comp38848_c0_seq1_Symbiont"
"2259","Down",NA,"Cladocopium_Davies_comp38856_c0_seq1_Symbiont"
"2260","Down",NA,"Cladocopium_Davies_comp38863_c0_seq1_Symbiont"
"2261","Down",NA,"Cladocopium_Davies_comp38873_c0_seq1_Symbiont"
"2262","Down",NA,"Cladocopium_Davies_comp38876_c0_seq1_Symbiont"
"2263","Down",NA,"Cladocopium_Davies_comp38893_c0_seq1_Symbiont"
"2264","Down",NA,"Cladocopium_Davies_comp38937_c0_seq1_Symbiont"
"2265","Down",NA,"Cladocopium_Davies_comp38946_c0_seq1_Symbiont"
"2266","Down",NA,"Cladocopium_Davies_comp38949_c0_seq1_Symbiont"
"2267","Down",NA,"Cladocopium_Davies_comp39029_c0_seq1_Symbiont"
"2268","Down",NA,"Cladocopium_Davies_comp39070_c0_seq1_Symbiont"
"2269","Down",NA,"Cladocopium_Davies_comp39086_c0_seq1_Symbiont"
"2270","Down",NA,"Cladocopium_Davies_comp39089_c0_seq1_Symbiont"
"2271","Down",NA,"Cladocopium_Davies_comp39103_c0_seq1_Symbiont"
"2272","Down",NA,"Cladocopium_Davies_comp39106_c0_seq1_Symbiont"
"2273","Down",NA,"Cladocopium_Davies_comp39137_c0_seq1_Symbiont"
"2274","Down",NA,"Cladocopium_Davies_comp39141_c0_seq1_Symbiont"
"2275","Down",NA,"Cladocopium_Davies_comp39172_c0_seq1_Symbiont"
"2276","Down",NA,"Cladocopium_Davies_comp39190_c0_seq1_Symbiont"
"2277","Down",NA,"Cladocopium_Davies_comp39215_c0_seq1_Symbiont"
"2278","Down",NA,"Cladocopium_Davies_comp39225_c0_seq1_Symbiont"
"2279","Down",NA,"Cladocopium_Davies_comp39231_c0_seq1_Symbiont"
"2280","Down",NA,"Cladocopium_Davies_comp39248_c0_seq1_Symbiont"
"2281","Down",NA,"Cladocopium_Davies_comp39249_c0_seq1_Symbiont"
"2282","Down",NA,"Cladocopium_Davies_comp39267_c0_seq1_Symbiont"
"2283","Down",NA,"Cladocopium_Davies_comp39270_c0_seq1_Symbiont"
"2284","Down",NA,"Cladocopium_Davies_comp39289_c0_seq1_Symbiont"
"2285","Down",NA,"Cladocopium_Davies_comp39291_c0_seq1_Symbiont"
"2286","Down",NA,"Cladocopium_Davies_comp39299_c0_seq1_Symbiont"
"2287","Down",NA,"Cladocopium_Davies_comp39305_c0_seq1_Symbiont"
"2288","Down",NA,"Cladocopium_Davies_comp39321_c0_seq1_Symbiont"
"2289","Down",NA,"Cladocopium_Davies_comp39325_c0_seq1_Symbiont"
"2290","Down",NA,"Cladocopium_Davies_comp39359_c0_seq1_Symbiont"
"2291","Down",NA,"Cladocopium_Davies_comp39361_c0_seq1_Symbiont"
"2292","Down",NA,"Cladocopium_Davies_comp39380_c0_seq1_Symbiont"
"2293","Down",NA,"Cladocopium_Davies_comp39392_c0_seq1_Symbiont"
"2294","Down",NA,"Cladocopium_Davies_comp39403_c0_seq1_Symbiont"
"2295","Down",NA,"Cladocopium_Davies_comp39416_c0_seq1_Symbiont"
"2296","Down",NA,"Cladocopium_Davies_comp39439_c0_seq1_Symbiont"
"2297","Down",NA,"Cladocopium_Davies_comp39516_c0_seq1_Symbiont"
"2298","Down",NA,"Cladocopium_Davies_comp39520_c0_seq1_Symbiont"
"2299","Down",NA,"Cladocopium_Davies_comp39531_c0_seq1_Symbiont"
"2300","Down",NA,"Cladocopium_Davies_comp39556_c0_seq1_Symbiont"
"2301","Down",NA,"Cladocopium_Davies_comp39589_c0_seq1_Symbiont"
"2302","Down",NA,"Cladocopium_Davies_comp39632_c0_seq1_Symbiont"
"2303","Down",NA,"Cladocopium_Davies_comp39633_c0_seq1_Symbiont"
"2304","Down",NA,"Cladocopium_Davies_comp39667_c0_seq1_Symbiont"
"2305","Down",NA,"Cladocopium_Davies_comp39713_c0_seq1_Symbiont"
"2306","Down",NA,"Cladocopium_Davies_comp39731_c0_seq1_Symbiont"
"2307","Down",NA,"Cladocopium_Davies_comp39733_c0_seq1_Symbiont"
"2308","Down",NA,"Cladocopium_Davies_comp39743_c0_seq1_Symbiont"
"2309","Down",NA,"Cladocopium_Davies_comp39764_c0_seq1_Symbiont"
"2310","Down",NA,"Cladocopium_Davies_comp39786_c0_seq1_Symbiont"
"2311","Down",NA,"Cladocopium_Davies_comp39787_c0_seq1_Symbiont"
"2312","Down",NA,"Cladocopium_Davies_comp39805_c0_seq1_Symbiont"
"2313","Down",NA,"Cladocopium_Davies_comp39823_c0_seq1_Symbiont"
"2314","Down",NA,"Cladocopium_Davies_comp39855_c0_seq1_Symbiont"
"2315","Down",NA,"Cladocopium_Davies_comp39861_c0_seq2_Symbiont"
"2316","Down",NA,"Cladocopium_Davies_comp39872_c0_seq1_Symbiont"
"2317","Down",NA,"Cladocopium_Davies_comp39873_c0_seq1_Symbiont"
"2318","Down",NA,"Cladocopium_Davies_comp39891_c0_seq1_Symbiont"
"2319","Down",NA,"Cladocopium_Davies_comp39925_c0_seq1_Symbiont"
"2320","Down",NA,"Cladocopium_Davies_comp39929_c0_seq1_Symbiont"
"2321","Down",NA,"Cladocopium_Davies_comp39965_c0_seq1_Symbiont"
"2322","Down",NA,"Cladocopium_Davies_comp39971_c0_seq1_Symbiont"
"2323","Down",NA,"Cladocopium_Davies_comp39987_c0_seq1_Symbiont"
"2324","Down",NA,"Cladocopium_Davies_comp39995_c0_seq1_Symbiont"
"2325","Down",NA,"Cladocopium_Davies_comp40003_c0_seq1_Symbiont"
"2326","Down",NA,"Cladocopium_Davies_comp40017_c0_seq1_Symbiont"
"2327","Down",NA,"Cladocopium_Davies_comp40026_c0_seq1_Symbiont"
"2328","Down",NA,"Cladocopium_Davies_comp40052_c0_seq1_Symbiont"
"2329","Down",NA,"Cladocopium_Davies_comp40075_c0_seq1_Symbiont"
"2330","Down",NA,"Cladocopium_Davies_comp40085_c0_seq1_Symbiont"
"2331","Down",NA,"Cladocopium_Davies_comp40097_c0_seq1_Symbiont"
"2332","Down",NA,"Cladocopium_Davies_comp40118_c0_seq1_Symbiont"
"2333","Down",NA,"Cladocopium_Davies_comp40170_c0_seq1_Symbiont"
"2334","Down",NA,"Cladocopium_Davies_comp40195_c0_seq1_Symbiont"
"2335","Down",NA,"Cladocopium_Davies_comp40259_c0_seq1_Symbiont"
"2336","Down",NA,"Cladocopium_Davies_comp40260_c0_seq1_Symbiont"
"2337","Down",NA,"Cladocopium_Davies_comp40284_c0_seq1_Symbiont"
"2338","Down",NA,"Cladocopium_Davies_comp40301_c0_seq2_Symbiont"
"2339","Down",NA,"Cladocopium_Davies_comp40304_c0_seq1_Symbiont"
"2340","Down",NA,"Cladocopium_Davies_comp40307_c0_seq1_Symbiont"
"2341","Down",NA,"Cladocopium_Davies_comp40360_c0_seq1_Symbiont"
"2342","Down",NA,"Cladocopium_Davies_comp40410_c0_seq1_Symbiont"
"2343","Down",NA,"Cladocopium_Davies_comp40425_c0_seq1_Symbiont"
"2344","Down",NA,"Cladocopium_Davies_comp40449_c0_seq1_Symbiont"
"2345","Down",NA,"Cladocopium_Davies_comp40461_c0_seq1_Symbiont"
"2346","Down",NA,"Cladocopium_Davies_comp40480_c0_seq1_Symbiont"
"2347","Down",NA,"Cladocopium_Davies_comp40508_c0_seq1_Symbiont"
"2348","Down",NA,"Cladocopium_Davies_comp40510_c0_seq1_Symbiont"
"2349","Down",NA,"Cladocopium_Davies_comp40518_c0_seq1_Symbiont"
"2350","Down",NA,"Cladocopium_Davies_comp40536_c0_seq1_Symbiont"
"2351","Down",NA,"Cladocopium_Davies_comp40555_c0_seq1_Symbiont"
"2352","Down",NA,"Cladocopium_Davies_comp40558_c0_seq1_Symbiont"
"2353","Down",NA,"Cladocopium_Davies_comp40567_c0_seq1_Symbiont"
"2354","Down",NA,"Cladocopium_Davies_comp40594_c0_seq1_Symbiont"
"2355","Down",NA,"Cladocopium_Davies_comp40598_c0_seq1_Symbiont"
"2356","Down",NA,"Cladocopium_Davies_comp40674_c0_seq1_Symbiont"
"2357","Down",NA,"Cladocopium_Davies_comp40710_c0_seq1_Symbiont"
"2358","Down",NA,"Cladocopium_Davies_comp40743_c0_seq1_Symbiont"
"2359","Down",NA,"Cladocopium_Davies_comp40756_c0_seq1_Symbiont"
"2360","Down",NA,"Cladocopium_Davies_comp40760_c0_seq1_Symbiont"
"2361","Down",NA,"Cladocopium_Davies_comp40767_c0_seq1_Symbiont"
"2362","Down",NA,"Cladocopium_Davies_comp40797_c0_seq1_Symbiont"
"2363","Down",NA,"Cladocopium_Davies_comp40804_c0_seq1_Symbiont"
"2364","Down",NA,"Cladocopium_Davies_comp40810_c0_seq1_Symbiont"
"2365","Down",NA,"Cladocopium_Davies_comp40813_c0_seq1_Symbiont"
"2366","Down",NA,"Cladocopium_Davies_comp40824_c0_seq1_Symbiont"
"2367","Down",NA,"Cladocopium_Davies_comp40831_c0_seq1_Symbiont"
"2368","Down",NA,"Cladocopium_Davies_comp40834_c0_seq1_Symbiont"
"2369","Down",NA,"Cladocopium_Davies_comp40860_c0_seq1_Symbiont"
"2370","Down",NA,"Cladocopium_Davies_comp40861_c0_seq1_Symbiont"
"2371","Down",NA,"Cladocopium_Davies_comp40866_c0_seq1_Symbiont"
"2372","Down",NA,"Cladocopium_Davies_comp40907_c0_seq1_Symbiont"
"2373","Down",NA,"Cladocopium_Davies_comp40908_c0_seq1_Symbiont"
"2374","Down",NA,"Cladocopium_Davies_comp40917_c0_seq1_Symbiont"
"2375","Down",NA,"Cladocopium_Davies_comp40939_c0_seq1_Symbiont"
"2376","Down",NA,"Cladocopium_Davies_comp40956_c0_seq1_Symbiont"
"2377","Down",NA,"Cladocopium_Davies_comp40961_c0_seq1_Symbiont"
"2378","Down",NA,"Cladocopium_Davies_comp40991_c0_seq1_Symbiont"
"2379","Down",NA,"Cladocopium_Davies_comp41001_c0_seq1_Symbiont"
"2380","Down",NA,"Cladocopium_Davies_comp41002_c0_seq1_Symbiont"
"2381","Down",NA,"Cladocopium_Davies_comp41026_c0_seq1_Symbiont"
"2382","Down",NA,"Cladocopium_Davies_comp41043_c0_seq1_Symbiont"
"2383","Down",NA,"Cladocopium_Davies_comp41052_c0_seq1_Symbiont"
"2384","Down",NA,"Cladocopium_Davies_comp41065_c0_seq1_Symbiont"
"2385","Down",NA,"Cladocopium_Davies_comp41109_c0_seq1_Symbiont"
"2386","Down",NA,"Cladocopium_Davies_comp41117_c0_seq1_Symbiont"
"2387","Down",NA,"Cladocopium_Davies_comp41148_c0_seq1_Symbiont"
"2388","Down",NA,"Cladocopium_Davies_comp41176_c0_seq1_Symbiont"
"2389","Down",NA,"Cladocopium_Davies_comp41187_c0_seq1_Symbiont"
"2390","Down",NA,"Cladocopium_Davies_comp41232_c0_seq1_Symbiont"
"2391","Down",NA,"Cladocopium_Davies_comp41246_c0_seq1_Symbiont"
"2392","Down",NA,"Cladocopium_Davies_comp41253_c0_seq1_Symbiont"
"2393","Down",NA,"Cladocopium_Davies_comp41273_c0_seq1_Symbiont"
"2394","Down",NA,"Cladocopium_Davies_comp41295_c0_seq1_Symbiont"
"2395","Down",NA,"Cladocopium_Davies_comp41307_c0_seq1_Symbiont"
"2396","Down",NA,"Cladocopium_Davies_comp41320_c0_seq1_Symbiont"
"2397","Down",NA,"Cladocopium_Davies_comp41359_c0_seq1_Symbiont"
"2398","Down",NA,"Cladocopium_Davies_comp41399_c0_seq1_Symbiont"
"2399","Down",NA,"Cladocopium_Davies_comp41409_c0_seq1_Symbiont"
"2400","Down",NA,"Cladocopium_Davies_comp41419_c0_seq1_Symbiont"
"2401","Down",NA,"Cladocopium_Davies_comp41447_c0_seq1_Symbiont"
"2402","Down",NA,"Cladocopium_Davies_comp41458_c0_seq1_Symbiont"
"2403","Down",NA,"Cladocopium_Davies_comp41540_c0_seq1_Symbiont"
"2404","Down",NA,"Cladocopium_Davies_comp41552_c0_seq1_Symbiont"
"2405","Down",NA,"Cladocopium_Davies_comp41560_c0_seq1_Symbiont"
"2406","Down",NA,"Cladocopium_Davies_comp41594_c0_seq1_Symbiont"
"2407","Down",NA,"Cladocopium_Davies_comp41738_c0_seq1_Symbiont"
"2408","Down",NA,"Cladocopium_Davies_comp41832_c0_seq1_Symbiont"
"2409","Down",NA,"Cladocopium_Davies_comp42042_c0_seq1_Symbiont"
"2410","Down",NA,"Cladocopium_Davies_comp42080_c0_seq1_Symbiont"
"2411","Down",NA,"Cladocopium_Davies_comp42175_c0_seq1_Symbiont"
"2412","Down",NA,"Cladocopium_Davies_comp42218_c0_seq1_Symbiont"
"2413","Down",NA,"Cladocopium_Davies_comp42231_c0_seq1_Symbiont"
"2414","Down",NA,"Cladocopium_Davies_comp42297_c0_seq2_Symbiont"
"2415","Down",NA,"Cladocopium_Davies_comp42299_c0_seq1_Symbiont"
"2416","Down",NA,"Cladocopium_Davies_comp42320_c0_seq1_Symbiont"
"2417","Down",NA,"Cladocopium_Davies_comp42322_c0_seq1_Symbiont"
"2418","Down",NA,"Cladocopium_Davies_comp42349_c0_seq2_Symbiont"
"2419","Down",NA,"Cladocopium_Davies_comp42358_c0_seq1_Symbiont"
"2420","Down",NA,"Cladocopium_Davies_comp42359_c0_seq1_Symbiont"
"2421","Down",NA,"Cladocopium_Davies_comp42404_c0_seq1_Symbiont"
"2422","Down",NA,"Cladocopium_Davies_comp42405_c0_seq1_Symbiont"
"2423","Down",NA,"Cladocopium_Davies_comp42435_c0_seq1_Symbiont"
"2424","Down",NA,"Cladocopium_Davies_comp42450_c0_seq1_Symbiont"
"2425","Down",NA,"Cladocopium_Davies_comp42506_c0_seq1_Symbiont"
"2426","Down",NA,"Cladocopium_Davies_comp42522_c0_seq1_Symbiont"
"2427","Down",NA,"Cladocopium_Davies_comp42539_c0_seq1_Symbiont"
"2428","Down",NA,"Cladocopium_Davies_comp42545_c0_seq1_Symbiont"
"2429","Down",NA,"Cladocopium_Davies_comp42552_c0_seq1_Symbiont"
"2430","Down",NA,"Cladocopium_Davies_comp42559_c0_seq1_Symbiont"
"2431","Down",NA,"Cladocopium_Davies_comp42560_c0_seq1_Symbiont"
"2432","Down",NA,"Cladocopium_Davies_comp42603_c0_seq1_Symbiont"
"2433","Down",NA,"Cladocopium_Davies_comp42607_c0_seq1_Symbiont"
"2434","Down",NA,"Cladocopium_Davies_comp42679_c0_seq1_Symbiont"
"2435","Down",NA,"Cladocopium_Davies_comp42690_c0_seq1_Symbiont"
"2436","Down",NA,"Cladocopium_Davies_comp42700_c0_seq1_Symbiont"
"2437","Down",NA,"Cladocopium_Davies_comp42717_c0_seq1_Symbiont"
"2438","Down",NA,"Cladocopium_Davies_comp42732_c0_seq1_Symbiont"
"2439","Down",NA,"Cladocopium_Davies_comp42738_c0_seq1_Symbiont"
"2440","Down",NA,"Cladocopium_Davies_comp42758_c0_seq1_Symbiont"
"2441","Down",NA,"Cladocopium_Davies_comp42780_c0_seq1_Symbiont"
"2442","Down",NA,"Cladocopium_Davies_comp42789_c0_seq1_Symbiont"
"2443","Down",NA,"Cladocopium_Davies_comp42849_c0_seq1_Symbiont"
"2444","Down",NA,"Cladocopium_Davies_comp42856_c0_seq1_Symbiont"
"2445","Down",NA,"Cladocopium_Davies_comp42868_c0_seq1_Symbiont"
"2446","Down",NA,"Cladocopium_Davies_comp42879_c0_seq1_Symbiont"
"2447","Down",NA,"Cladocopium_Davies_comp42894_c0_seq1_Symbiont"
"2448","Down",NA,"Cladocopium_Davies_comp42902_c0_seq1_Symbiont"
"2449","Down",NA,"Cladocopium_Davies_comp42912_c0_seq1_Symbiont"
"2450","Down",NA,"Cladocopium_Davies_comp42960_c0_seq1_Symbiont"
"2451","Down",NA,"Cladocopium_Davies_comp42978_c0_seq1_Symbiont"
"2452","Down",NA,"Cladocopium_Davies_comp42985_c0_seq1_Symbiont"
"2453","Down",NA,"Cladocopium_Davies_comp43012_c0_seq1_Symbiont"
"2454","Down",NA,"Cladocopium_Davies_comp43030_c0_seq1_Symbiont"
"2455","Down",NA,"Cladocopium_Davies_comp43037_c0_seq1_Symbiont"
"2456","Down",NA,"Cladocopium_Davies_comp43045_c0_seq1_Symbiont"
"2457","Down",NA,"Cladocopium_Davies_comp43046_c0_seq1_Symbiont"
"2458","Down",NA,"Cladocopium_Davies_comp43058_c0_seq1_Symbiont"
"2459","Down",NA,"Cladocopium_Davies_comp43061_c0_seq1_Symbiont"
"2460","Down",NA,"Cladocopium_Davies_comp43066_c0_seq1_Symbiont"
"2461","Down",NA,"Cladocopium_Davies_comp43078_c0_seq1_Symbiont"
"2462","Down",NA,"Cladocopium_Davies_comp43128_c0_seq1_Symbiont"
"2463","Down",NA,"Cladocopium_Davies_comp43188_c0_seq1_Symbiont"
"2464","Down",NA,"Cladocopium_Davies_comp43196_c0_seq1_Symbiont"
"2465","Down",NA,"Cladocopium_Davies_comp43264_c0_seq1_Symbiont"
"2466","Down",NA,"Cladocopium_Davies_comp43330_c0_seq1_Symbiont"
"2467","Down",NA,"Cladocopium_Davies_comp43334_c0_seq1_Symbiont"
"2468","Down",NA,"Cladocopium_Davies_comp43342_c0_seq1_Symbiont"
"2469","Down",NA,"Cladocopium_Davies_comp43346_c0_seq1_Symbiont"
"2470","Down",NA,"Cladocopium_Davies_comp43400_c0_seq1_Symbiont"
"2471","Down",NA,"Cladocopium_Davies_comp43434_c0_seq1_Symbiont"
"2472","Down",NA,"Cladocopium_Davies_comp43449_c0_seq1_Symbiont"
"2473","Down",NA,"Cladocopium_Davies_comp43487_c0_seq1_Symbiont"
"2474","Down",NA,"Cladocopium_Davies_comp43492_c0_seq1_Symbiont"
"2475","Down",NA,"Cladocopium_Davies_comp43627_c0_seq1_Symbiont"
"2476","Down",NA,"Cladocopium_Davies_comp43675_c0_seq1_Symbiont"
"2477","Down",NA,"Cladocopium_Davies_comp43692_c0_seq1_Symbiont"
"2478","Down",NA,"Cladocopium_Davies_comp43729_c0_seq1_Symbiont"
"2479","Down",NA,"Cladocopium_Davies_comp43772_c0_seq1_Symbiont"
"2480","Down",NA,"Cladocopium_Davies_comp43801_c0_seq1_Symbiont"
"2481","Down",NA,"Cladocopium_Davies_comp43842_c0_seq1_Symbiont"
"2482","Down",NA,"Cladocopium_Davies_comp43864_c0_seq1_Symbiont"
"2483","Down",NA,"Cladocopium_Davies_comp43897_c0_seq1_Symbiont"
"2484","Down",NA,"Cladocopium_Davies_comp43906_c0_seq1_Symbiont"
"2485","Down",NA,"Cladocopium_Davies_comp43960_c0_seq1_Symbiont"
"2486","Down",NA,"Cladocopium_Davies_comp43967_c0_seq1_Symbiont"
"2487","Down",NA,"Cladocopium_Davies_comp43999_c0_seq1_Symbiont"
"2488","Down",NA,"Cladocopium_Davies_comp44023_c0_seq1_Symbiont"
"2489","Down",NA,"Cladocopium_Davies_comp44033_c0_seq1_Symbiont"
"2490","Down",NA,"Cladocopium_Davies_comp44092_c0_seq1_Symbiont"
"2491","Down",NA,"Cladocopium_Davies_comp44118_c0_seq1_Symbiont"
"2492","Down",NA,"Cladocopium_Davies_comp44128_c0_seq1_Symbiont"
"2493","Down",NA,"Cladocopium_Davies_comp44137_c0_seq1_Symbiont"
"2494","Down",NA,"Cladocopium_Davies_comp44186_c0_seq1_Symbiont"
"2495","Down",NA,"Cladocopium_Davies_comp44287_c0_seq1_Symbiont"
"2496","Down",NA,"Cladocopium_Davies_comp44289_c0_seq1_Symbiont"
"2497","Down",NA,"Cladocopium_Davies_comp44444_c0_seq1_Symbiont"
"2498","Down",NA,"Cladocopium_Davies_comp44456_c0_seq1_Symbiont"
"2499","Down",NA,"Cladocopium_Davies_comp44562_c0_seq1_Symbiont"
"2500","Down",NA,"Cladocopium_Davies_comp44594_c0_seq1_Symbiont"
"2501","Down",NA,"Cladocopium_Davies_comp44620_c0_seq1_Symbiont"
"2502","Down",NA,"Cladocopium_Davies_comp44639_c0_seq1_Symbiont"
"2503","Down",NA,"Cladocopium_Davies_comp44664_c0_seq1_Symbiont"
"2504","Down",NA,"Cladocopium_Davies_comp44688_c0_seq1_Symbiont"
"2505","Down",NA,"Cladocopium_Davies_comp44702_c0_seq1_Symbiont"
"2506","Down",NA,"Cladocopium_Davies_comp44742_c0_seq1_Symbiont"
"2507","Down",NA,"Cladocopium_Davies_comp44758_c0_seq1_Symbiont"
"2508","Down",NA,"Cladocopium_Davies_comp44779_c0_seq1_Symbiont"
"2509","Down",NA,"Cladocopium_Davies_comp44783_c0_seq1_Symbiont"
"2510","Down",NA,"Cladocopium_Davies_comp44810_c0_seq1_Symbiont"
"2511","Down",NA,"Cladocopium_Davies_comp44821_c0_seq1_Symbiont"
"2512","Down",NA,"Cladocopium_Davies_comp44826_c0_seq1_Symbiont"
"2513","Down",NA,"Cladocopium_Davies_comp44845_c1_seq1_Symbiont"
"2514","Down",NA,"Cladocopium_Davies_comp44911_c0_seq1_Symbiont"
"2515","Down",NA,"Cladocopium_Davies_comp44959_c0_seq1_Symbiont"
"2516","Down",NA,"Cladocopium_Davies_comp44980_c0_seq2_Symbiont"
"2517","Down",NA,"Cladocopium_Davies_comp45085_c0_seq1_Symbiont"
"2518","Down",NA,"Cladocopium_Davies_comp45093_c0_seq1_Symbiont"
"2519","Down",NA,"Cladocopium_Davies_comp45143_c0_seq1_Symbiont"
"2520","Down",NA,"Cladocopium_Davies_comp45147_c0_seq1_Symbiont"
"2521","Down",NA,"Cladocopium_Davies_comp45177_c0_seq1_Symbiont"
"2522","Down",NA,"Cladocopium_Davies_comp45182_c0_seq1_Symbiont"
"2523","Down",NA,"Cladocopium_Davies_comp45192_c0_seq2_Symbiont"
"2524","Down",NA,"Cladocopium_Davies_comp45223_c0_seq1_Symbiont"
"2525","Down",NA,"Cladocopium_Davies_comp45244_c0_seq1_Symbiont"
"2526","Down",NA,"Cladocopium_Davies_comp45249_c0_seq1_Symbiont"
"2527","Down",NA,"Cladocopium_Davies_comp45297_c0_seq1_Symbiont"
"2528","Down",NA,"Cladocopium_Davies_comp45302_c0_seq1_Symbiont"
"2529","Down",NA,"Cladocopium_Davies_comp45360_c0_seq1_Symbiont"
"2530","Down",NA,"Cladocopium_Davies_comp45373_c0_seq1_Symbiont"
"2531","Down",NA,"Cladocopium_Davies_comp45384_c0_seq1_Symbiont"
"2532","Down",NA,"Cladocopium_Davies_comp45405_c0_seq1_Symbiont"
"2533","Down",NA,"Cladocopium_Davies_comp45463_c0_seq1_Symbiont"
"2534","Down",NA,"Cladocopium_Davies_comp45471_c0_seq1_Symbiont"
"2535","Down",NA,"Cladocopium_Davies_comp45492_c0_seq1_Symbiont"
"2536","Down",NA,"Cladocopium_Davies_comp45550_c0_seq1_Symbiont"
"2537","Down",NA,"Cladocopium_Davies_comp45556_c0_seq1_Symbiont"
"2538","Down",NA,"Cladocopium_Davies_comp45615_c0_seq1_Symbiont"
"2539","Down",NA,"Cladocopium_Davies_comp45617_c0_seq1_Symbiont"
"2540","Down",NA,"Cladocopium_Davies_comp45649_c0_seq1_Symbiont"
"2541","Down",NA,"Cladocopium_Davies_comp45660_c0_seq1_Symbiont"
"2542","Down",NA,"Cladocopium_Davies_comp45668_c0_seq1_Symbiont"
"2543","Down",NA,"Cladocopium_Davies_comp45712_c0_seq2_Symbiont"
"2544","Down",NA,"Cladocopium_Davies_comp45759_c0_seq1_Symbiont"
"2545","Down",NA,"Cladocopium_Davies_comp45761_c0_seq1_Symbiont"
"2546","Down",NA,"Cladocopium_Davies_comp45787_c0_seq1_Symbiont"
"2547","Down",NA,"Cladocopium_Davies_comp45803_c0_seq1_Symbiont"
"2548","Down",NA,"Cladocopium_Davies_comp45804_c0_seq1_Symbiont"
"2549","Down",NA,"Cladocopium_Davies_comp45834_c0_seq1_Symbiont"
"2550","Down",NA,"Cladocopium_Davies_comp45835_c0_seq1_Symbiont"
"2551","Down",NA,"Cladocopium_Davies_comp45915_c0_seq1_Symbiont"
"2552","Down",NA,"Cladocopium_Davies_comp45918_c0_seq1_Symbiont"
"2553","Down",NA,"Cladocopium_Davies_comp45928_c0_seq1_Symbiont"
"2554","Down",NA,"Cladocopium_Davies_comp45956_c0_seq1_Symbiont"
"2555","Down",NA,"Cladocopium_Davies_comp46036_c0_seq1_Symbiont"
"2556","Down",NA,"Cladocopium_Davies_comp46038_c0_seq1_Symbiont"
"2557","Down",NA,"Cladocopium_Davies_comp46061_c0_seq1_Symbiont"
"2558","Down",NA,"Cladocopium_Davies_comp46083_c0_seq1_Symbiont"
"2559","Down",NA,"Cladocopium_Davies_comp46103_c0_seq2_Symbiont"
"2560","Down",NA,"Cladocopium_Davies_comp46216_c0_seq1_Symbiont"
"2561","Down",NA,"Cladocopium_Davies_comp46228_c0_seq1_Symbiont"
"2562","Down",NA,"Cladocopium_Davies_comp46232_c0_seq1_Symbiont"
"2563","Down",NA,"Cladocopium_Davies_comp46239_c0_seq1_Symbiont"
"2564","Down",NA,"Cladocopium_Davies_comp46280_c0_seq1_Symbiont"
"2565","Down",NA,"Cladocopium_Davies_comp46287_c0_seq1_Symbiont"
"2566","Down",NA,"Cladocopium_Davies_comp46292_c0_seq1_Symbiont"
"2567","Down",NA,"Cladocopium_Davies_comp46300_c0_seq1_Symbiont"
"2568","Down",NA,"Cladocopium_Davies_comp46314_c0_seq1_Symbiont"
"2569","Down",NA,"Cladocopium_Davies_comp46325_c0_seq1_Symbiont"
"2570","Down",NA,"Cladocopium_Davies_comp46329_c0_seq1_Symbiont"
"2571","Down",NA,"Cladocopium_Davies_comp46330_c0_seq2_Symbiont"
"2572","Down",NA,"Cladocopium_Davies_comp46358_c0_seq1_Symbiont"
"2573","Down",NA,"Cladocopium_Davies_comp46373_c0_seq1_Symbiont"
"2574","Down",NA,"Cladocopium_Davies_comp46417_c0_seq2_Symbiont"
"2575","Down",NA,"Cladocopium_Davies_comp46484_c0_seq1_Symbiont"
"2576","Down",NA,"Cladocopium_Davies_comp46530_c0_seq1_Symbiont"
"2577","Down",NA,"Cladocopium_Davies_comp46564_c0_seq1_Symbiont"
"2578","Down",NA,"Cladocopium_Davies_comp46570_c0_seq1_Symbiont"
"2579","Down",NA,"Cladocopium_Davies_comp46577_c0_seq1_Symbiont"
"2580","Down",NA,"Cladocopium_Davies_comp46643_c0_seq1_Symbiont"
